indice_tiempo;idempresa;cuit;empresa;direccion;localidad;provincia;region;idproducto;producto;idtipohorario;tipohorario;precio;fecha_vigencia;idempresabandera;empresabandera;latitud;longitud;geojson
1/3/2024;1080;30-67877449-5;OPEESA;PARCHAPPE Y NEUQUEN;BAHIA BLANCA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-38,73008;-62,25363;"{""type"":""Point"",""coordinates"":[-62.25363,-38.73008]}"
1/2/2024;1080;30-67877449-5;OPEESA;PARCHAPPE Y NEUQUEN;BAHIA BLANCA;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;53490;9/2/2024 22:00;2;YPF;-38,73008;-62,25363;"{""type"":""Point"",""coordinates"":[-62.25363,-38.73008]}"
1/2/2024;1080;30-67877449-5;OPEESA;PARCHAPPE Y NEUQUEN;BAHIA BLANCA;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;53490;9/2/2024 22:00;2;YPF;-38,73008;-62,25363;"{""type"":""Point"",""coordinates"":[-62.25363,-38.73008]}"
1/3/2024;1080;30-67877449-5;OPEESA;PARCHAPPE Y NEUQUEN;BAHIA BLANCA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;112000;2/3/2024 00:00;2;YPF;-38,73008;-62,25363;"{""type"":""Point"",""coordinates"":[-62.25363,-38.73008]}"
1/3/2024;1080;30-67877449-5;OPEESA;PARCHAPPE Y NEUQUEN;BAHIA BLANCA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;112000;2/3/2024 00:00;2;YPF;-38,73008;-62,25363;"{""type"":""Point"",""coordinates"":[-62.25363,-38.73008]}"
1/3/2024;1080;30-67877449-5;OPEESA;PARCHAPPE Y NEUQUEN;BAHIA BLANCA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;93700;2/3/2024 00:00;2;YPF;-38,73008;-62,25363;"{""type"":""Point"",""coordinates"":[-62.25363,-38.73008]}"
1/3/2024;1080;30-67877449-5;OPEESA;PARCHAPPE Y NEUQUEN;BAHIA BLANCA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;93700;2/3/2024 00:00;2;YPF;-38,73008;-62,25363;"{""type"":""Point"",""coordinates"":[-62.25363,-38.73008]}"
1/3/2024;1848;30-67877449-5;OPEESA;PTE PERON 1535 Y ROSALES;HAEDO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;93800;2/3/2024 00:00;2;YPF;-34,63503;-58,58628;"{""type"":""Point"",""coordinates"":[-58.58628,-34.63503]}"
1/3/2024;1848;30-67877449-5;OPEESA;PTE PERON 1535 Y ROSALES;HAEDO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;93800;2/3/2024 00:00;2;YPF;-34,63503;-58,58628;"{""type"":""Point"",""coordinates"":[-58.58628,-34.63503]}"
1/3/2024;1848;30-67877449-5;OPEESA;PTE PERON 1535 Y ROSALES;HAEDO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-34,63503;-58,58628;"{""type"":""Point"",""coordinates"":[-58.58628,-34.63503]}"
1/3/2024;1848;30-67877449-5;OPEESA;PTE PERON 1535 Y ROSALES;HAEDO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-34,63503;-58,58628;"{""type"":""Point"",""coordinates"":[-58.58628,-34.63503]}"
1/3/2024;1848;30-67877449-5;OPEESA;PTE PERON 1535 Y ROSALES;HAEDO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;108600;2/3/2024 00:00;2;YPF;-34,63503;-58,58628;"{""type"":""Point"",""coordinates"":[-58.58628,-34.63503]}"
1/3/2024;1848;30-67877449-5;OPEESA;PTE PERON 1535 Y ROSALES;HAEDO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;108600;2/3/2024 00:00;2;YPF;-34,63503;-58,58628;"{""type"":""Point"",""coordinates"":[-58.58628,-34.63503]}"
1/3/2024;1848;30-67877449-5;OPEESA;PTE PERON 1535 Y ROSALES;HAEDO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;88700;2/3/2024 00:00;2;YPF;-34,63503;-58,58628;"{""type"":""Point"",""coordinates"":[-58.58628,-34.63503]}"
1/3/2024;1848;30-67877449-5;OPEESA;PTE PERON 1535 Y ROSALES;HAEDO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;88700;2/3/2024 00:00;2;YPF;-34,63503;-58,58628;"{""type"":""Point"",""coordinates"":[-58.58628,-34.63503]}"
1/3/2024;1058;30-67877449-5;OPEESA;RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ;MAIPU;MENDOZA;CUYO;19;Gas Oil Grado 2;2;Diurno;94500;2/3/2024 00:00;2;YPF;-32,93248;-68,79311;"{""type"":""Point"",""coordinates"":[-68.79311,-32.93248]}"
1/3/2024;1058;30-67877449-5;OPEESA;RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ;MAIPU;MENDOZA;CUYO;19;Gas Oil Grado 2;3;Nocturno;94500;2/3/2024 00:00;2;YPF;-32,93248;-68,79311;"{""type"":""Point"",""coordinates"":[-68.79311,-32.93248]}"
1/3/2024;1058;30-67877449-5;OPEESA;RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ;MAIPU;MENDOZA;CUYO;21;Gas Oil Grado 3;2;Diurno;110900;2/3/2024 00:00;2;YPF;-32,93248;-68,79311;"{""type"":""Point"",""coordinates"":[-68.79311,-32.93248]}"
1/3/2024;1058;30-67877449-5;OPEESA;RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ;MAIPU;MENDOZA;CUYO;21;Gas Oil Grado 3;3;Nocturno;110900;2/3/2024 00:00;2;YPF;-32,93248;-68,79311;"{""type"":""Point"",""coordinates"":[-68.79311,-32.93248]}"
1/3/2024;1058;30-67877449-5;OPEESA;RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ;MAIPU;MENDOZA;CUYO;3;Nafta (premium) de más de 95 Ron;2;Diurno;104600;2/3/2024 00:00;2;YPF;-32,93248;-68,79311;"{""type"":""Point"",""coordinates"":[-68.79311,-32.93248]}"
1/3/2024;1058;30-67877449-5;OPEESA;RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ;MAIPU;MENDOZA;CUYO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;104600;2/3/2024 00:00;2;YPF;-32,93248;-68,79311;"{""type"":""Point"",""coordinates"":[-68.79311,-32.93248]}"
1/3/2024;1058;30-67877449-5;OPEESA;RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ;MAIPU;MENDOZA;CUYO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;85900;2/3/2024 00:00;2;YPF;-32,93248;-68,79311;"{""type"":""Point"",""coordinates"":[-68.79311,-32.93248]}"
1/3/2024;1058;30-67877449-5;OPEESA;RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ;MAIPU;MENDOZA;CUYO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;85900;2/3/2024 00:00;2;YPF;-32,93248;-68,79311;"{""type"":""Point"",""coordinates"":[-68.79311,-32.93248]}"
1/3/2024;1086;30-67877449-5;OPEESA;RUTA 117 KM 9;PASO DE LOS LIBRES;CORRIENTES;NEA;19;Gas Oil Grado 2;2;Diurno;99500;2/3/2024 00:00;2;YPF;-29,72282;-57,11826;"{""type"":""Point"",""coordinates"":[-57.11826,-29.72282]}"
1/3/2024;1086;30-67877449-5;OPEESA;RUTA 117 KM 9;PASO DE LOS LIBRES;CORRIENTES;NEA;19;Gas Oil Grado 2;3;Nocturno;99500;2/3/2024 00:00;2;YPF;-29,72282;-57,11826;"{""type"":""Point"",""coordinates"":[-57.11826,-29.72282]}"
1/3/2024;1086;30-67877449-5;OPEESA;RUTA 117 KM 9;PASO DE LOS LIBRES;CORRIENTES;NEA;21;Gas Oil Grado 3;2;Diurno;119600;2/3/2024 00:00;2;YPF;-29,72282;-57,11826;"{""type"":""Point"",""coordinates"":[-57.11826,-29.72282]}"
1/3/2024;1086;30-67877449-5;OPEESA;RUTA 117 KM 9;PASO DE LOS LIBRES;CORRIENTES;NEA;21;Gas Oil Grado 3;3;Nocturno;119600;2/3/2024 00:00;2;YPF;-29,72282;-57,11826;"{""type"":""Point"",""coordinates"":[-57.11826,-29.72282]}"
1/3/2024;1086;30-67877449-5;OPEESA;RUTA 117 KM 9;PASO DE LOS LIBRES;CORRIENTES;NEA;3;Nafta (premium) de más de 95 Ron;2;Diurno;112400;2/3/2024 00:00;2;YPF;-29,72282;-57,11826;"{""type"":""Point"",""coordinates"":[-57.11826,-29.72282]}"
1/3/2024;1086;30-67877449-5;OPEESA;RUTA 117 KM 9;PASO DE LOS LIBRES;CORRIENTES;NEA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;112400;2/3/2024 00:00;2;YPF;-29,72282;-57,11826;"{""type"":""Point"",""coordinates"":[-57.11826,-29.72282]}"
1/3/2024;1086;30-67877449-5;OPEESA;RUTA 117 KM 9;PASO DE LOS LIBRES;CORRIENTES;NEA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;92300;2/3/2024 00:00;2;YPF;-29,72282;-57,11826;"{""type"":""Point"",""coordinates"":[-57.11826,-29.72282]}"
1/3/2024;1086;30-67877449-5;OPEESA;RUTA 117 KM 9;PASO DE LOS LIBRES;CORRIENTES;NEA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;92300;2/3/2024 00:00;2;YPF;-29,72282;-57,11826;"{""type"":""Point"",""coordinates"":[-57.11826,-29.72282]}"
1/3/2024;1091;30-67877449-5;OPEESA;RUTA 12 KM 9;POSADAS;MISIONES;NEA;19;Gas Oil Grado 2;2;Diurno;99500;2/3/2024 00:00;2;YPF;-27,44271;-55,87668;"{""type"":""Point"",""coordinates"":[-55.87668,-27.44271]}"
1/3/2024;1091;30-67877449-5;OPEESA;RUTA 12 KM 9;POSADAS;MISIONES;NEA;19;Gas Oil Grado 2;3;Nocturno;99500;2/3/2024 00:00;2;YPF;-27,44271;-55,87668;"{""type"":""Point"",""coordinates"":[-55.87668,-27.44271]}"
1/3/2024;1091;30-67877449-5;OPEESA;RUTA 12 KM 9;POSADAS;MISIONES;NEA;21;Gas Oil Grado 3;2;Diurno;122500;2/3/2024 00:00;2;YPF;-27,44271;-55,87668;"{""type"":""Point"",""coordinates"":[-55.87668,-27.44271]}"
1/3/2024;1091;30-67877449-5;OPEESA;RUTA 12 KM 9;POSADAS;MISIONES;NEA;21;Gas Oil Grado 3;3;Nocturno;122500;2/3/2024 00:00;2;YPF;-27,44271;-55,87668;"{""type"":""Point"",""coordinates"":[-55.87668,-27.44271]}"
1/3/2024;1091;30-67877449-5;OPEESA;RUTA 12 KM 9;POSADAS;MISIONES;NEA;3;Nafta (premium) de más de 95 Ron;2;Diurno;114300;2/3/2024 00:00;2;YPF;-27,44271;-55,87668;"{""type"":""Point"",""coordinates"":[-55.87668,-27.44271]}"
1/3/2024;1091;30-67877449-5;OPEESA;RUTA 12 KM 9;POSADAS;MISIONES;NEA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-27,44271;-55,87668;"{""type"":""Point"",""coordinates"":[-55.87668,-27.44271]}"
1/3/2024;1091;30-67877449-5;OPEESA;RUTA 12 KM 9;POSADAS;MISIONES;NEA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;95200;2/3/2024 00:00;2;YPF;-27,44271;-55,87668;"{""type"":""Point"",""coordinates"":[-55.87668,-27.44271]}"
1/3/2024;1091;30-67877449-5;OPEESA;RUTA 12 KM 9;POSADAS;MISIONES;NEA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;95200;2/3/2024 00:00;2;YPF;-27,44271;-55,87668;"{""type"":""Point"",""coordinates"":[-55.87668,-27.44271]}"
1/3/2024;1078;30-67877449-5;OPEESA;RUTA 197 Y SARMIENTO;GRAL. PACHECO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;94400;2/3/2024 00:00;2;YPF;-34,4607;-58,63425;"{""type"":""Point"",""coordinates"":[-58.63425,-34.4607]}"
1/3/2024;1078;30-67877449-5;OPEESA;RUTA 197 Y SARMIENTO;GRAL. PACHECO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;94400;2/3/2024 00:00;2;YPF;-34,4607;-58,63425;"{""type"":""Point"",""coordinates"":[-58.63425,-34.4607]}"
1/3/2024;1078;30-67877449-5;OPEESA;RUTA 197 Y SARMIENTO;GRAL. PACHECO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;115300;2/3/2024 00:00;2;YPF;-34,4607;-58,63425;"{""type"":""Point"",""coordinates"":[-58.63425,-34.4607]}"
1/3/2024;1078;30-67877449-5;OPEESA;RUTA 197 Y SARMIENTO;GRAL. PACHECO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;115300;2/3/2024 00:00;2;YPF;-34,4607;-58,63425;"{""type"":""Point"",""coordinates"":[-58.63425,-34.4607]}"
1/3/2024;1078;30-67877449-5;OPEESA;RUTA 197 Y SARMIENTO;GRAL. PACHECO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;109600;2/3/2024 00:00;2;YPF;-34,4607;-58,63425;"{""type"":""Point"",""coordinates"":[-58.63425,-34.4607]}"
1/3/2024;1078;30-67877449-5;OPEESA;RUTA 197 Y SARMIENTO;GRAL. PACHECO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;109600;2/3/2024 00:00;2;YPF;-34,4607;-58,63425;"{""type"":""Point"",""coordinates"":[-58.63425,-34.4607]}"
1/3/2024;1078;30-67877449-5;OPEESA;RUTA 197 Y SARMIENTO;GRAL. PACHECO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;89500;2/3/2024 00:00;2;YPF;-34,4607;-58,63425;"{""type"":""Point"",""coordinates"":[-58.63425,-34.4607]}"
1/3/2024;1078;30-67877449-5;OPEESA;RUTA 197 Y SARMIENTO;GRAL. PACHECO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;89500;2/3/2024 00:00;2;YPF;-34,4607;-58,63425;"{""type"":""Point"",""coordinates"":[-58.63425,-34.4607]}"
1/3/2024;1108;30-67877449-5;OPEESA;RUTA 19 RUTA158;SAN FRANCISCO;CORDOBA;CENTRO;19;Gas Oil Grado 2;2;Diurno;98000;2/3/2024 00:00;2;YPF;-31,42452;-62,12753;"{""type"":""Point"",""coordinates"":[-62.12753,-31.42452]}"
1/3/2024;1108;30-67877449-5;OPEESA;RUTA 19 RUTA158;SAN FRANCISCO;CORDOBA;CENTRO;19;Gas Oil Grado 2;3;Nocturno;98000;2/3/2024 00:00;2;YPF;-31,42452;-62,12753;"{""type"":""Point"",""coordinates"":[-62.12753,-31.42452]}"
1/3/2024;1108;30-67877449-5;OPEESA;RUTA 19 RUTA158;SAN FRANCISCO;CORDOBA;CENTRO;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-31,42452;-62,12753;"{""type"":""Point"",""coordinates"":[-62.12753,-31.42452]}"
1/3/2024;1108;30-67877449-5;OPEESA;RUTA 19 RUTA158;SAN FRANCISCO;CORDOBA;CENTRO;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-31,42452;-62,12753;"{""type"":""Point"",""coordinates"":[-62.12753,-31.42452]}"
1/3/2024;1108;30-67877449-5;OPEESA;RUTA 19 RUTA158;SAN FRANCISCO;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;110900;2/3/2024 00:00;2;YPF;-31,42452;-62,12753;"{""type"":""Point"",""coordinates"":[-62.12753,-31.42452]}"
1/3/2024;1108;30-67877449-5;OPEESA;RUTA 19 RUTA158;SAN FRANCISCO;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;110900;2/3/2024 00:00;2;YPF;-31,42452;-62,12753;"{""type"":""Point"",""coordinates"":[-62.12753,-31.42452]}"
1/3/2024;1108;30-67877449-5;OPEESA;RUTA 19 RUTA158;SAN FRANCISCO;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;92300;2/3/2024 00:00;2;YPF;-31,42452;-62,12753;"{""type"":""Point"",""coordinates"":[-62.12753,-31.42452]}"
1/3/2024;1108;30-67877449-5;OPEESA;RUTA 19 RUTA158;SAN FRANCISCO;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;92300;2/3/2024 00:00;2;YPF;-31,42452;-62,12753;"{""type"":""Point"",""coordinates"":[-62.12753,-31.42452]}"
1/3/2024;1056;30-67877449-5;OPEESA;RUTA 3 KM. 187.3;LAS FLORES;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;98000;2/3/2024 00:00;2;YPF;-36,02801;-59,08417;"{""type"":""Point"",""coordinates"":[-59.08417,-36.02801]}"
1/3/2024;1056;30-67877449-5;OPEESA;RUTA 3 KM. 187.3;LAS FLORES;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;98000;2/3/2024 00:00;2;YPF;-36,02801;-59,08417;"{""type"":""Point"",""coordinates"":[-59.08417,-36.02801]}"
1/3/2024;1056;30-67877449-5;OPEESA;RUTA 3 KM. 187.3;LAS FLORES;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-36,02801;-59,08417;"{""type"":""Point"",""coordinates"":[-59.08417,-36.02801]}"
1/3/2024;1056;30-67877449-5;OPEESA;RUTA 3 KM. 187.3;LAS FLORES;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-36,02801;-59,08417;"{""type"":""Point"",""coordinates"":[-59.08417,-36.02801]}"
1/3/2024;1056;30-67877449-5;OPEESA;RUTA 3 KM. 187.3;LAS FLORES;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;112000;2/3/2024 00:00;2;YPF;-36,02801;-59,08417;"{""type"":""Point"",""coordinates"":[-59.08417,-36.02801]}"
1/3/2024;1056;30-67877449-5;OPEESA;RUTA 3 KM. 187.3;LAS FLORES;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;112000;2/3/2024 00:00;2;YPF;-36,02801;-59,08417;"{""type"":""Point"",""coordinates"":[-59.08417,-36.02801]}"
1/3/2024;1056;30-67877449-5;OPEESA;RUTA 3 KM. 187.3;LAS FLORES;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;93700;2/3/2024 00:00;2;YPF;-36,02801;-59,08417;"{""type"":""Point"",""coordinates"":[-59.08417,-36.02801]}"
1/3/2024;1056;30-67877449-5;OPEESA;RUTA 3 KM. 187.3;LAS FLORES;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;93700;2/3/2024 00:00;2;YPF;-36,02801;-59,08417;"{""type"":""Point"",""coordinates"":[-59.08417,-36.02801]}"
1/3/2024;1134;30-67877449-5;OPEESA;RUTA 3 Y VELEZ SARSFIELD;TRES ARROYOS;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;98000;2/3/2024 00:00;2;YPF;-38,36091;-60,28756;"{""type"":""Point"",""coordinates"":[-60.28756,-38.36091]}"
1/3/2024;1134;30-67877449-5;OPEESA;RUTA 3 Y VELEZ SARSFIELD;TRES ARROYOS;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;98000;2/3/2024 00:00;2;YPF;-38,36091;-60,28756;"{""type"":""Point"",""coordinates"":[-60.28756,-38.36091]}"
1/3/2024;1134;30-67877449-5;OPEESA;RUTA 3 Y VELEZ SARSFIELD;TRES ARROYOS;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-38,36091;-60,28756;"{""type"":""Point"",""coordinates"":[-60.28756,-38.36091]}"
1/3/2024;1134;30-67877449-5;OPEESA;RUTA 3 Y VELEZ SARSFIELD;TRES ARROYOS;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-38,36091;-60,28756;"{""type"":""Point"",""coordinates"":[-60.28756,-38.36091]}"
1/2/2024;1134;30-67877449-5;OPEESA;RUTA 3 Y VELEZ SARSFIELD;TRES ARROYOS;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;54970;7/2/2024 22:00;2;YPF;-38,36091;-60,28756;"{""type"":""Point"",""coordinates"":[-60.28756,-38.36091]}"
1/2/2024;1134;30-67877449-5;OPEESA;RUTA 3 Y VELEZ SARSFIELD;TRES ARROYOS;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;54970;7/2/2024 22:00;2;YPF;-38,36091;-60,28756;"{""type"":""Point"",""coordinates"":[-60.28756,-38.36091]}"
1/3/2024;1134;30-67877449-5;OPEESA;RUTA 3 Y VELEZ SARSFIELD;TRES ARROYOS;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;112000;2/3/2024 00:00;2;YPF;-38,36091;-60,28756;"{""type"":""Point"",""coordinates"":[-60.28756,-38.36091]}"
1/3/2024;1134;30-67877449-5;OPEESA;RUTA 3 Y VELEZ SARSFIELD;TRES ARROYOS;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;112000;2/3/2024 00:00;2;YPF;-38,36091;-60,28756;"{""type"":""Point"",""coordinates"":[-60.28756,-38.36091]}"
1/3/2024;1134;30-67877449-5;OPEESA;RUTA 3 Y VELEZ SARSFIELD;TRES ARROYOS;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;93700;2/3/2024 00:00;2;YPF;-38,36091;-60,28756;"{""type"":""Point"",""coordinates"":[-60.28756,-38.36091]}"
1/3/2024;1134;30-67877449-5;OPEESA;RUTA 3 Y VELEZ SARSFIELD;TRES ARROYOS;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;93700;2/3/2024 00:00;2;YPF;-38,36091;-60,28756;"{""type"":""Point"",""coordinates"":[-60.28756,-38.36091]}"
1/3/2024;1075;30-67877449-5;OPEESA;RUTA 5 KM 446;TRENQUE LAUQUEN;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;98000;2/3/2024 00:00;2;YPF;-36,00135;-62,721;"{""type"":""Point"",""coordinates"":[-62.721,-36.00135]}"
1/3/2024;1075;30-67877449-5;OPEESA;RUTA 5 KM 446;TRENQUE LAUQUEN;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;98000;2/3/2024 00:00;2;YPF;-36,00135;-62,721;"{""type"":""Point"",""coordinates"":[-62.721,-36.00135]}"
1/3/2024;1075;30-67877449-5;OPEESA;RUTA 5 KM 446;TRENQUE LAUQUEN;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-36,00135;-62,721;"{""type"":""Point"",""coordinates"":[-62.721,-36.00135]}"
1/3/2024;1075;30-67877449-5;OPEESA;RUTA 5 KM 446;TRENQUE LAUQUEN;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-36,00135;-62,721;"{""type"":""Point"",""coordinates"":[-62.721,-36.00135]}"
1/3/2024;1075;30-67877449-5;OPEESA;RUTA 5 KM 446;TRENQUE LAUQUEN;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;112000;2/3/2024 00:00;2;YPF;-36,00135;-62,721;"{""type"":""Point"",""coordinates"":[-62.721,-36.00135]}"
1/3/2024;1075;30-67877449-5;OPEESA;RUTA 5 KM 446;TRENQUE LAUQUEN;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;112000;2/3/2024 00:00;2;YPF;-36,00135;-62,721;"{""type"":""Point"",""coordinates"":[-62.721,-36.00135]}"
1/3/2024;1075;30-67877449-5;OPEESA;RUTA 5 KM 446;TRENQUE LAUQUEN;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;93700;2/3/2024 00:00;2;YPF;-36,00135;-62,721;"{""type"":""Point"",""coordinates"":[-62.721,-36.00135]}"
1/3/2024;1075;30-67877449-5;OPEESA;RUTA 5 KM 446;TRENQUE LAUQUEN;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;93700;2/3/2024 00:00;2;YPF;-36,00135;-62,721;"{""type"":""Point"",""coordinates"":[-62.721,-36.00135]}"
1/3/2024;1149;30-67877449-5;OPEESA;RUTA 5 Y PAGUAGA 514;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;19;Gas Oil Grado 2;2;Diurno;98000;2/3/2024 00:00;2;YPF;-31,98675;-64,55373;"{""type"":""Point"",""coordinates"":[-64.55373,-31.98675]}"
1/3/2024;1149;30-67877449-5;OPEESA;RUTA 5 Y PAGUAGA 514;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;19;Gas Oil Grado 2;3;Nocturno;98000;2/3/2024 00:00;2;YPF;-31,98675;-64,55373;"{""type"":""Point"",""coordinates"":[-64.55373,-31.98675]}"
1/3/2024;1149;30-67877449-5;OPEESA;RUTA 5 Y PAGUAGA 514;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-31,98675;-64,55373;"{""type"":""Point"",""coordinates"":[-64.55373,-31.98675]}"
1/3/2024;1149;30-67877449-5;OPEESA;RUTA 5 Y PAGUAGA 514;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-31,98675;-64,55373;"{""type"":""Point"",""coordinates"":[-64.55373,-31.98675]}"
1/2/2024;1149;30-67877449-5;OPEESA;RUTA 5 Y PAGUAGA 514;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;6;GNC;2;Diurno;49800;28/2/2024 22:00;2;YPF;-31,98675;-64,55373;"{""type"":""Point"",""coordinates"":[-64.55373,-31.98675]}"
1/2/2024;1149;30-67877449-5;OPEESA;RUTA 5 Y PAGUAGA 514;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;6;GNC;3;Nocturno;49800;28/2/2024 22:00;2;YPF;-31,98675;-64,55373;"{""type"":""Point"",""coordinates"":[-64.55373,-31.98675]}"
1/3/2024;1149;30-67877449-5;OPEESA;RUTA 5 Y PAGUAGA 514;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;110900;2/3/2024 00:00;2;YPF;-31,98675;-64,55373;"{""type"":""Point"",""coordinates"":[-64.55373,-31.98675]}"
